number,title,detail_url,dozierende
102-0010-01L,Master's Thesis,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192703&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,
101-0203-AAL,Hydraulics I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194109&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,R. Stocker
102-0214-AAL,Introduction to Urban Water Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194086&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"E. Morgenroth, M. Maurer"
102-0324-AAL,Ecological Systems Analysis,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193897&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,S. Hellweg
102-0325-AAL,Waste Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192825&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Haupt
102-0455-AAL,Groundwater I,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194446&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"J. Jimenez-Martinez, M. Willmann"
102-0635-AAL,Air Pollution Control,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192760&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Wang
102-0474-AAL,Introduction to Water Resources Management,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194160&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Molnar
252-0846-AAL,Computer Science II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=194069&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,"M. Fischer, M. Lüthi"
529-2001-AAL,Chemistry I and II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193826&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Cvengros
529-2002-AAL,Chemistry II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193212&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,J. Cvengros
752-0100-AAL,Biochemistry,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193563&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,C. Frei
752-4001-AAL,Microbiology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193564&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Schuppler
102-0293-AAL,Hydrology,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192954&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,P. Passalacqua
406-0023-AAL,Physics,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193224&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,S. Johnson
406-0603-AAL,Stochastics (Probability and Statistics),https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193491&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Kalisch
406-0141-AAL,Linear Algebra,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=192914&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Akka Ginosar
406-0242-AAL,Analysis II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193185&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Akveld
406-0243-AAL,Analysis I and II,https://www.vvz.ethz.ch/Vorlesungsverzeichnis/lerneinheit.view?lerneinheitId=193613&semkez=2025W&ansicht=LEHRVERANSTALTUNGEN&lang=de,M. Akveld
